child_snomed_id,child_name,child_level,parent_snomed_id,parent_name,parent_level
788499005,Eczema of lower limb,granular,95320005,Disorder of skin,group
400096001,Melanocytic nevus,granular,95320005,Disorder of skin,group
5387003,Pigmented hairy epidermal nevus,granular,95320005,Disorder of skin,group
91487003,Diaper rash,granular,95320005,Disorder of skin,group
19843006,Hypertrophic scar,granular,95320005,Disorder of skin,group
403541001,Achromic nevus,granular,95320005,Disorder of skin,group
201049004,Morphea,granular,95320005,Disorder of skin,group
239065004,Keratolysis exfoliativa,granular,95320005,Disorder of skin,group
49420001,Pemphigus vulgaris,granular,95320005,Disorder of skin,group
42570001,Pruritus senilis,granular,95320005,Disorder of skin,group
34319007,Induration of skin,granular,95320005,Disorder of skin,group
404002000,Atypical,granular,95320005,Disorder of skin,group
77090002,Bullous pemphigoid,granular,95320005,Disorder of skin,group
403262004,Hemosiderin pigmentation of skin due to venous insufficiency,granular,95320005,Disorder of skin,group
718105008,Lichen amyloidosis,granular,95320005,Disorder of skin,group
201237005,Seborrhea faciei,granular,95320005,Disorder of skin,group
79893008,Vesicular eruption,granular,95320005,Disorder of skin,group
10057001,Chronic lichenoid pityriasis,granular,95320005,Disorder of skin,group
201067006,Physiological striae,granular,95320005,Disorder of skin,group
767543001,Sebaceous cyst of skin,granular,95320005,Disorder of skin,group
235049008,Oral lichen planus,granular,95320005,Disorder of skin,group
60380001,Narcolepsy,granular,39898005,Finding related to sleep,group
8009008,Nocturnal enuresis,granular,39898005,Finding related to sleep,group
724748004,Chronic insomnia,granular,39898005,Finding related to sleep,group
230489007,Excessive daytime sleepiness - normal night sleep,granular,39898005,Finding related to sleep,group
192454004,Nonorganic insomnia,granular,39898005,Finding related to sleep,group
248261008,Oversleeps,granular,39898005,Finding related to sleep,group
194439006,Disorders of excessive somnolence,granular,39898005,Finding related to sleep,group
193462001,Insomnia,granular,39898005,Finding related to sleep,group
78275009,Obstructive sleep apnea syndrome,granular,39898005,Finding related to sleep,group
73430006,Sleep apnea,granular,39898005,Finding related to sleep,group
429350001,Arthropathy of spinal facet joint,granular,410730009,Disorder of spinal region,group
608830002,Discogenic pain,granular,410730009,Disorder of spinal region,group
281598004,Sprain of spinal ligament,granular,410730009,Disorder of spinal region,group
762305005,Degeneration of spine,granular,410730009,Disorder of spinal region,group
72274001,Nerve root disorder,granular,410730009,Disorder of spinal region,group
9631008,Ankylosing spondylitis,granular,410730009,Disorder of spinal region,group
127018007,Neoplasm of thyroid gland,granular,14304000,Disorder of thyroid gland,group
66999008,Hyperparathyroidism,granular,14304000,Disorder of thyroid gland,group
427970008,Subclinical hyperthyroidism,granular,14304000,Disorder of thyroid gland,group
91478007,Secondary hyperparathyroidism,granular,14304000,Disorder of thyroid gland,group
190268003,Congenital hypothyroidism,granular,14304000,Disorder of thyroid gland,group
190293001,Acute thyroiditis,granular,14304000,Disorder of thyroid gland,group
367631000119105,Hypothyroidism caused by drug,granular,14304000,Disorder of thyroid gland,group
66944004,Autoimmune thyroiditis,granular,14304000,Disorder of thyroid gland,group
428165003,Hypothyroidism in pregnancy,granular,14304000,Disorder of thyroid gland,group
237495005,Thyroid nodule,granular,14304000,Disorder of thyroid gland,group
90739004,Thyrotoxicosis,granular,14304000,Disorder of thyroid gland,group
82119001,Thyroiditis,granular,14304000,Disorder of thyroid gland,group
36976004,Hypoparathyroidism,granular,14304000,Disorder of thyroid gland,group
21983002,Hashimoto thyroiditis,granular,14304000,Disorder of thyroid gland,group
57185003,Primary hypothyroidism,granular,14304000,Disorder of thyroid gland,group
54823002,Subclinical hypothyroidism,granular,14304000,Disorder of thyroid gland,group
237570007,Multinodular goiter,granular,14304000,Disorder of thyroid gland,group
353295004,Graves' disease,granular,14304000,Disorder of thyroid gland,group
3716002,Goiter,granular,14304000,Disorder of thyroid gland,group
276177000,Thyroid eye disease,granular,14304000,Disorder of thyroid gland,group
40930008,Hypothyroidism,granular,14304000,Disorder of thyroid gland,group
34486009,Hyperthyroidism,granular,14304000,Disorder of thyroid gland,group
48971001,Tinea manus,granular,47382004,Dermatophytosis,group
240696004,Tinea faciei,granular,47382004,Dermatophytosis,group
238435009,Steroid-modified tinea infection,granular,47382004,Dermatophytosis,group
399029005,Tinea cruris,granular,47382004,Dermatophytosis,group
84849002,Tinea corporis,granular,47382004,Dermatophytosis,group
56454009,Pityriasis versicolor,granular,47382004,Dermatophytosis,group
5441008,Tinea capitis,granular,47382004,Dermatophytosis,group
6020002,Tinea pedis,granular,47382004,Dermatophytosis,group
195798007,Chronic adenotonsillitis,granular,51499002,Disorder of tonsil AND/OR adenoid,group
10351008,Suppurative tonsillitis,granular,51499002,Disorder of tonsil AND/OR adenoid,group
6461009,Amygdalolith,granular,51499002,Disorder of tonsil AND/OR adenoid,group
195667003,Acute follicular tonsillitis,granular,51499002,Disorder of tonsil AND/OR adenoid,group
27878001,Follicular tonsillitis,granular,51499002,Disorder of tonsil AND/OR adenoid,group
70020005,Adenoiditis,granular,51499002,Disorder of tonsil AND/OR adenoid,group
111591002,Hypertrophy of adenoids,granular,51499002,Disorder of tonsil AND/OR adenoid,group
90979004,Chronic tonsillitis,granular,51499002,Disorder of tonsil AND/OR adenoid,group
66622006,Hypertrophy of both palatine AND pharyngeal tonsils,granular,51499002,Disorder of tonsil AND/OR adenoid,group
17741008,Acute tonsillitis,granular,51499002,Disorder of tonsil AND/OR adenoid,group
116225000,Complication of injury,granular,417163006,Traumatic AND/OR non-traumatic injury,group
262525000,Chest injury,granular,417163006,Traumatic AND/OR non-traumatic injury,group
274227007,Cut - accidental,granular,417163006,Traumatic AND/OR non-traumatic injury,group
282764008,Injury of coccyx,granular,417163006,Traumatic AND/OR non-traumatic injury,group
242056005,Accidental injury,granular,417163006,Traumatic AND/OR non-traumatic injury,group
274164006,Minor head injury,granular,417163006,Traumatic AND/OR non-traumatic injury,group
282769003,Injury of side of chest,granular,417163006,Traumatic AND/OR non-traumatic injury,group
11854011000119108,Injury of left foot,granular,417163006,Traumatic AND/OR non-traumatic injury,group
422916003,Blunt injury of thorax,granular,417163006,Traumatic AND/OR non-traumatic injury,group
417746004,Traumatic injury,granular,417163006,Traumatic AND/OR non-traumatic injury,group
125604000,Injury of foot,granular,417163006,Traumatic AND/OR non-traumatic injury,group
82271004,Injury of head,granular,417163006,Traumatic AND/OR non-traumatic injury,group
282026002,Soft tissue injury,granular,417163006,Traumatic AND/OR non-traumatic injury,group
422400008,Vomiting,granular,119291004,Disorder of upper gastrointestinal tract,group
37372002,Upper gastrointestinal hemorrhage,granular,119291004,Disorder of upper gastrointestinal tract,group
715192004,Idiopathic achalasia of esophagus,granular,119291004,Disorder of upper gastrointestinal tract,group
84089009,Hiatal hernia,granular,119291004,Disorder of upper gastrointestinal tract,group
40739000,Dysphagia,granular,119291004,Disorder of upper gastrointestinal tract,group
28670008,Esophageal varices,granular,119291004,Disorder of upper gastrointestinal tract,group
2901004,Melena,granular,119291004,Disorder of upper gastrointestinal tract,group
8765009,Hematemesis,granular,119291004,Disorder of upper gastrointestinal tract,group
34742003,Portal hypertension,granular,119291004,Disorder of upper gastrointestinal tract,group
55355000,Acute laryngopharyngitis,granular,54150009,Upper respiratory infection,group
6655004,Acute laryngitis,granular,54150009,Upper respiratory infection,group
1532007,Viral pharyngitis,granular,54150009,Upper respiratory infection,group
267756004,Catarrh - eustachian,granular,54150009,Upper respiratory infection,group
312422001,Infective pharyngitis,granular,54150009,Upper respiratory infection,group
140004,Chronic pharyngitis,granular,54150009,Upper respiratory infection,group
201060008,Disorder of upper respiratory system,granular,54150009,Upper respiratory infection,group
51476001,Nasopharyngitis,granular,54150009,Upper respiratory infection,group
54398005,Acute upper respiratory infection,granular,54150009,Upper respiratory infection,group
45913009,Laryngitis,granular,54150009,Upper respiratory infection,group
2365002,Chronic granular pharyngitis,granular,54150009,Upper respiratory infection,group
363746003,Acute pharyngitis,granular,54150009,Upper respiratory infection,group
82272006,Common cold,granular,54150009,Upper respiratory infection,group
281794004,Viral upper respiratory tract infection,granular,54150009,Upper respiratory infection,group
405737000,Pharyngitis,granular,54150009,Upper respiratory infection,group
165232002,Urinary incontinence,granular,42643001,Disorder of urinary bladder,group
416991005,Bladder outlet obstruction,granular,42643001,Disorder of urinary bladder,group
126885006,Neoplasm of bladder,granular,42643001,Disorder of urinary bladder,group
68226007,Acute cystitis,granular,42643001,Disorder of urinary bladder,group
786457000,Overactive bladder,granular,42643001,Disorder of urinary bladder,group
399326009,Malignant tumor of urinary bladder,granular,42643001,Disorder of urinary bladder,group
236645006,Bladder outflow obstruction,granular,42643001,Disorder of urinary bladder,group
70650003,Urinary bladder stone,granular,42643001,Disorder of urinary bladder,group
7163005,Urinary tract obstruction,granular,42643001,Disorder of urinary bladder,group
38822007,Cystitis,granular,42643001,Disorder of urinary bladder,group
447043009,Calculus of lower third of ureter,granular,95566004,Urolithiasis,group
31054009,Ureteric stone,granular,95566004,Urolithiasis,group
95570007,Kidney stone,granular,95566004,Urolithiasis,group
78420004,Viral enteritis,granular,34014006,Viral disease,group
240107001,Viral myalgia,granular,34014006,Viral disease,group
36989005,Mumps,granular,34014006,Viral disease,group
51771007,Postviral fatigue syndrome,granular,34014006,Viral disease,group
49882001,Viral exanthem,granular,34014006,Viral disease,group
266108008,Hand foot and mouth disease,granular,34014006,Viral disease,group
123948009,Post-viral disorder,granular,34014006,Viral disease,group
409631000,Acute viral disease,granular,34014006,Viral disease,group
40070004,Infection caused by Molluscum contagiosum,granular,34014006,Viral disease,group
41345002,Rickets,granular,85670002,Vitamin deficiency,group
4039009,Multiple vitamin deficiency disease,granular,85670002,Vitamin deficiency,group
72000004,Vitamin A deficiency,granular,85670002,Vitamin deficiency,group
34713006,Vitamin D deficiency,granular,85670002,Vitamin deficiency,group
190634004,Cobalamin deficiency,granular,85670002,Vitamin deficiency,group
61170000,Stomatitis,granular,85670002,Vitamin deficiency,group
373945007,Pericardial effusion,granular,105981003,Disorder of cardiac function,group
253361002,Left atrial dilatation,granular,105981003,Disorder of cardiac function,group
443343001,Acute diastolic heart failure,granular,105981003,Disorder of cardiac function,group
415295002,Restrictive cardiomyopathy,granular,105981003,Disorder of cardiac function,group
134401001,Left ventricular systolic dysfunction,granular,105981003,Disorder of cardiac function,group
233873004,Hypertrophic cardiomyopathy,granular,105981003,Disorder of cardiac function,group
703272007,Heart failure with reduced ejection fraction,granular,105981003,Disorder of cardiac function,group
45227007,Hypertrophic obstructive cardiomyopathy,granular,105981003,Disorder of cardiac function,group
8186001,Cardiomegaly,granular,105981003,Disorder of cardiac function,group
446221000,Heart failure with normal ejection fraction,granular,105981003,Disorder of cardiac function,group
85898001,Cardiomyopathy,granular,105981003,Disorder of cardiac function,group
85232009,Left heart failure,granular,105981003,Disorder of cardiac function,group
399020009,Congestive cardiomyopathy,granular,105981003,Disorder of cardiac function,group
429589006,Left ventricular cardiac dysfunction,granular,105981003,Disorder of cardiac function,group
55827005,Left ventricular hypertrophy,granular,105981003,Disorder of cardiac function,group
42343007,Congestive heart failure,granular,105981003,Disorder of cardiac function,group
253010003,Microprolactinoma,granular,399244003,Disorder of pituitary gland,group
254965007,Pituitary macroadenoma,granular,399244003,Disorder of pituitary gland,group
74107003,Acromegaly,granular,399244003,Disorder of pituitary gland,group
254963000,Pituitary microadenoma,granular,399244003,Disorder of pituitary gland,group
74728003,Hypopituitarism,granular,399244003,Disorder of pituitary gland,group
237662005,Hyperprolactinemia,granular,399244003,Disorder of pituitary gland,group
11366004,Singers' nodes,granular,60600009,Disorder of the larynx,group
414581006,Laryngopharyngeal reflux,granular,60600009,Disorder of the larynx,group
402323000,Hypertrophic palmoplantar psoriasis,granular,9014002,Psoriasis,group
37042000,Guttate psoriasis,granular,9014002,Psoriasis,group
200975007,Psoriasis vulgaris,granular,9014002,Psoriasis,group
200971003,Psoriasis plantaris,granular,9014002,Psoriasis,group
238600001,Flexural psoriasis,granular,9014002,Psoriasis,group
238604005,Psoriasis of nail,granular,9014002,Psoriasis,group
200970002,Psoriasis palmaris,granular,9014002,Psoriasis,group
25847004,Seborrheic psoriasis,granular,9014002,Psoriasis,group
200965009,Plaque psoriasis,granular,9014002,Psoriasis,group
238608008,Psoriasis of scalp,granular,9014002,Psoriasis,group
13213009,Congenital heart disease,group,106063007,Cardiovascular finding,system
129154003,Neoplasm of hematopoietic cell type,group,106063007,Cardiovascular finding,system
370992007,Disorder of lipoprotein storage and metabolism,group,106063007,Cardiovascular finding,system
698247007,Cardiac arrhythmia,group,106063007,Cardiovascular finding,system
414024009,Disorder of coronary artery,group,106063007,Cardiovascular finding,system
41339005,Coronary angioplasty,group,106063007,Cardiovascular finding,system
266894000,Family history: Cardiovascular disease,group,106063007,Cardiovascular finding,system
414545008,Ischemic heart disease,group,106063007,Cardiovascular finding,system
400047006,Peripheral vascular disease,group,106063007,Cardiovascular finding,system
368009,Heart valve finding,group,106063007,Cardiovascular finding,system
38936003,Abnormal blood pressure,group,106063007,Cardiovascular finding,system
105981003,Disorder of cardiac function,group,106063007,Cardiovascular finding,system
418285008,Repair of blood vessel,group,106063007,Cardiovascular finding,system
30904006,Vascular surgery procedure,group,106063007,Cardiovascular finding,system
274023003,Varicose vein operation,group,106063007,Cardiovascular finding,system
77343006,Angiography,group,106063007,Cardiovascular finding,system
85830006,Repair of heart valve,group,106063007,Cardiovascular finding,system
232717009,Coronary artery bypass grafting,group,106063007,Cardiovascular finding,system
75087007,Repair of aneurysm,group,106063007,Cardiovascular finding,system
34068001,Heart valve replacement,group,106063007,Cardiovascular finding,system
1115001,Decortication,group,106048009,Respiratory finding,system
118794001,Procedure on lung,group,106048009,Respiratory finding,system
233635001,Disorder of pleura AND/OR pleural cavity,group,106048009,Respiratory finding,system
54150009,Upper respiratory infection,group,106048009,Respiratory finding,system
195967001,Asthma,group,106048009,Respiratory finding,system
19829001,Disorder of lung,group,106048009,Respiratory finding,system
32398004,Bronchitis,group,106048009,Respiratory finding,system
275498002,Respiratory tract infection,group,106048009,Respiratory finding,system
233703007,Interstitial lung disease,group,106048009,Respiratory finding,system
50417007,Lower respiratory tract infection,group,106048009,Respiratory finding,system
70995007,Pulmonary hypertension,group,106048009,Respiratory finding,system
13645005,Chronic obstructive lung disease,group,106048009,Respiratory finding,system
52172007,Repair of ligament,group,106028002,Musculoskeletal finding,system
13714004,Arthroscopy,group,106028002,Musculoskeletal finding,system
387731002,Excision of lamina of vertebra,group,106028002,Musculoskeletal finding,system
239279000,Fixation of fracture,group,106028002,Musculoskeletal finding,system
179342005,Knee joint operation,group,106028002,Musculoskeletal finding,system
14290001000004107,,group,106028002,Musculoskeletal finding,system
61557004,Implantation of joint prosthesis,group,106028002,Musculoskeletal finding,system
14375003,Operation on mandible,group,106028002,Musculoskeletal finding,system
125605004,Fracture of bone,group,106028002,Musculoskeletal finding,system
106030000,Muscle finding,group,106028002,Musculoskeletal finding,system
118749007,Procedure on hip joint,group,106028002,Musculoskeletal finding,system
785875003,Disorder of joint region,group,106028002,Musculoskeletal finding,system
123798002,Lumbosacral spondylosis,group,106028002,Musculoskeletal finding,system
128136007,Disorder of knee,group,106028002,Musculoskeletal finding,system
428281000,Malignant neoplasm of bone,group,106028002,Musculoskeletal finding,system
444003007,Finding of shoulder joint,group,106028002,Musculoskeletal finding,system
3723001,Arthritis,group,106028002,Musculoskeletal finding,system
92027006,Benign neoplasm of bone,group,106028002,Musculoskeletal finding,system
298380006,Deformity of spine,group,106028002,Musculoskeletal finding,system
416209007,Synovitis,group,106028002,Musculoskeletal finding,system
410730009,Disorder of spinal region,group,106028002,Musculoskeletal finding,system
76069003,Disorder of bone,group,106028002,Musculoskeletal finding,system
26889001,Myositis,group,106028002,Musculoskeletal finding,system
105611005,Sprain of ligament of joint,group,106028002,Musculoskeletal finding,system
84017003,Bursitis,group,106028002,Musculoskeletal finding,system
23056005,Sciatica,group,106028002,Musculoskeletal finding,system
73589001,Intervertebral disc prolapse,group,106028002,Musculoskeletal finding,system
68172002,Disorder of tendon,group,106028002,Musculoskeletal finding,system
387800004,Cervical spondylosis,group,106028002,Musculoskeletal finding,system
23680005,Enthesopathy,group,106028002,Musculoskeletal finding,system
90560007,Inflammatory disorder due to increased blood urate level,group,106028002,Musculoskeletal finding,system
61627001,Hyperchlorhydria,group,386617003,Digestive system finding,system
128241005,Inflammatory disease of liver,group,386617003,Digestive system finding,system
3738000,Viral hepatitis,group,386617003,Digestive system finding,system
41309000,Alcoholic liver damage,group,386617003,Digestive system finding,system
25374005,Gastroenteritis,group,386617003,Digestive system finding,system
197321007,Steatosis of liver,group,386617003,Digestive system finding,system
14783006,Hyperbilirubinemia,group,386617003,Digestive system finding,system
79787007,Disorder of lower gastrointestinal tract,group,386617003,Digestive system finding,system
52515009,Hernia of abdominal cavity,group,386617003,Digestive system finding,system
426867001,Anorectal disorder,group,386617003,Digestive system finding,system
39621005,Disorder of biliary tract,group,386617003,Digestive system finding,system
3855007,Disorder of pancreas,group,386617003,Digestive system finding,system
119291004,Disorder of upper gastrointestinal tract,group,386617003,Digestive system finding,system
118822003,Procedure on liver,group,386617003,Digestive system finding,system
29630005,Operation on pancreas,group,386617003,Digestive system finding,system
430715008,Bariatric operative procedure,group,386617003,Digestive system finding,system
235388001,Hemorrhoid operation,group,386617003,Digestive system finding,system
8613002,Operation on appendix,group,386617003,Digestive system finding,system
24265000,Operation on anus,group,386617003,Digestive system finding,system
19744006,Operation on gallbladder,group,386617003,Digestive system finding,system
16453004,Operation on stomach,group,386617003,Digestive system finding,system
275018007,Anal fistula operation,group,386617003,Digestive system finding,system
50465008,Hernia repair,group,386617003,Digestive system finding,system
14861000,Operation on bladder,group,386617003,Digestive system finding,system
118831003,Procedure on intestine,group,386617003,Digestive system finding,system
73211009,Diabetes mellitus,group,106176003,Endocrine finding,system
14304000,Disorder of thyroid gland,group,106176003,Endocrine finding,system
399244003,Disorder of pituitary gland,group,106176003,Endocrine finding,system
30171000,Disorder of adrenal gland,group,106176003,Endocrine finding,system
74627003,Complication due to diabetes mellitus,group,106176003,Endocrine finding,system
118766009,Procedure on thyroid gland,group,106176003,Endocrine finding,system
238181003,Procedure on spine,group,118940003,Disorder of nervous system,system
1a24405b88aae590dee4f4a65db4ef75,Paralysis,group,118940003,Disorder of nervous system,system
23853001,Disorder of the central nervous system,group,118940003,Disorder of nervous system,system
5294002,Developmental disorder,group,118940003,Disorder of nervous system,system
25064002,Headache,group,118940003,Disorder of nervous system,system
42658009,Disorder of the peripheral nervous system,group,118940003,Disorder of nervous system,system
39898005,Finding related to sleep,group,118940003,Disorder of nervous system,system
128613002,Seizure,group,118940003,Disorder of nervous system,system
62914000,Cerebrovascular disease,group,118940003,Disorder of nervous system,system
30746006,Lymphadenopathy,group,414029004,Disorder of immune function,system
422290000,Allergic disorder of skin,group,414029004,Disorder of immune function,system
419076005,Allergic reaction,group,414029004,Disorder of immune function,system
9014002,Psoriasis,group,414029004,Disorder of immune function,system
735445000,Allergic disorder of respiratory tract,group,414029004,Disorder of immune function,system
863903001,Allergy to component of vaccine product,group,414029004,Disorder of immune function,system
426232007,Environmental allergy,group,414029004,Disorder of immune function,system
416098002,Allergy to drug,group,414029004,Disorder of immune function,system
830259009,Allergy to fluoroquinolone,group,414029004,Disorder of immune function,system
91934008,Allergy to nut,group,414029004,Disorder of immune function,system
414285001,Allergy to food,group,414029004,Disorder of immune function,system
91937001,Allergy to seafood,group,414029004,Disorder of immune function,system
69322001,Psychotic disorder,group,74732009,Mental disorder,system
266969002,Family history of psychotic illness,group,74732009,Mental disorder,system
26416006,Drug abuse,group,74732009,Mental disorder,system
62014003,Adverse reaction caused by drug,group,74732009,Mental disorder,system
35253001,"Attention deficit hyperactivity disorder, predominantly inattentive type",granular,74732009,Mental disorder,system
406506008,Attention deficit hyperactivity disorder,granular,74732009,Mental disorder,system
236347006,Hydrocele operation,group,118232004,Reproductive finding,system
363194005,Disorder of male reproductive system,group,118232004,Reproductive finding,system
27034006,Fertility problem,group,118232004,Reproductive finding,system
79604008,Disorder of breast,group,118232004,Reproductive finding,system
30281009,Problem of prostate,group,118232004,Reproductive finding,system
173300003,Disorder of pregnancy,group,118232004,Reproductive finding,system
392089008,Breast procedure,group,118232004,Reproductive finding,system
310789003,Disorder of female genital tract,group,118232004,Reproductive finding,system
236886002,Hysterectomy,group,118232004,Reproductive finding,system
236973005,Delivery procedure,group,118232004,Reproductive finding,system
703145006,Sterilization procedure,group,118232004,Reproductive finding,system
120001005,Testis excision,group,118232004,Reproductive finding,system
69031006,Excision of breast tissue,group,118232004,Reproductive finding,system
30253003,Dilation of urethra,group,118232004,Reproductive finding,system
52637005,Test tube ovum fertilization,group,118232004,Reproductive finding,system
386639001,Termination of pregnancy,group,118232004,Reproductive finding,system
42010004,Uterine myomectomy,group,118232004,Reproductive finding,system
118870009,Procedure on ovary,group,118232004,Reproductive finding,system
90470006,Prostatectomy,group,118232004,Reproductive finding,system
118877007,Procedure on prostate,group,118232004,Reproductive finding,system
392250009,Operation on fallopian tube,group,118232004,Reproductive finding,system
304040003,Grafting to skin,group,415531008,Integumentary system finding,system
21054003,Hair transplant,group,415531008,Integumentary system finding,system
441457006,Cyst,group,415531008,Integumentary system finding,system
49765009,Hyperpigmentation of skin,group,415531008,Integumentary system finding,system
95320005,Disorder of skin,group,415531008,Integumentary system finding,system
445008009,Ganglion cyst,group,415531008,Integumentary system finding,system
11381005,Acne,group,415531008,Integumentary system finding,system
703938007,Inflammatory dermatosis,group,415531008,Integumentary system finding,system
92069005,Benign neoplasm of soft tissue,group,415531008,Integumentary system finding,system
23006000,Hypopigmentation of skin,group,415531008,Integumentary system finding,system
288509005,Burn of skin of body region,group,415531008,Integumentary system finding,system
279425004,Disorder of hair,group,415531008,Integumentary system finding,system
56317004,Alopecia,group,415531008,Integumentary system finding,system
17790008,Disorder of nail,group,415531008,Integumentary system finding,system
47382004,Dermatophytosis,group,415531008,Integumentary system finding,system
275322007,Scar,group,415531008,Integumentary system finding,system
201040000,Callosity,group,415531008,Integumentary system finding,system
125667009,Contusion,group,415531008,Integumentary system finding,system
88996004,Lichen,group,415531008,Integumentary system finding,system
126485001,Urticaria,group,415531008,Integumentary system finding,system
43116000,Eczema,group,415531008,Integumentary system finding,system
52845002,Nephritis,group,106098005,Urinary system finding,system
709044004,Chronic kidney disease,group,106098005,Urinary system finding,system
126880001,Neoplasm of kidney,group,106098005,Urinary system finding,system
95566004,Urolithiasis,group,106098005,Urinary system finding,system
42643001,Disorder of urinary bladder,group,106098005,Urinary system finding,system
16934004,Renal vascular disorder,group,106098005,Urinary system finding,system
4009004,Lower urinary tract infectious disease,group,106098005,Urinary system finding,system
43064006,Hydronephrosis,group,106098005,Urinary system finding,system
76314005,Disorder of fluid AND/OR electrolyte,group,106098005,Urinary system finding,system
128073008,,group,106098005,Urinary system finding,system
108022006,Kidney excision,group,106098005,Urinary system finding,system
133864008,Lithotripsy,group,106098005,Urinary system finding,system
175898006,Kidney operation,group,106098005,Urinary system finding,system
271737000,Anemia,group,299691001,"Finding of blood, lymphatics and immune system",system
64779008,Blood coagulation disorder,group,299691001,"Finding of blood, lymphatics and immune system",system
362970003,Hemorrhagic disorder due to circulating anticoagulants,group,299691001,"Finding of blood, lymphatics and immune system",system
248342006,Underweight,group,2492009,Nutritional disorder,system
238131007,High body weight,group,2492009,Nutritional disorder,system
70241007,Nutritional deficiency disorder,group,2492009,Nutritional disorder,system
85670002,Vitamin deficiency,group,2492009,Nutritional disorder,system
61462000,Malaria,group,25f27d630d8d21704116323e3798659c,,system
15188001,Hearing loss,group,25f27d630d8d21704116323e3798659c,,system
9826008,Conjunctivitis,group,25f27d630d8d21704116323e3798659c,,system
88594005,Herpes simplex,group,25f27d630d8d21704116323e3798659c,,system
232297009,Disorder of inner ear,group,25f27d630d8d21704116323e3798659c,,system
56717001,Tuberculosis,group,25f27d630d8d21704116323e3798659c,,system
399153001,Vertigo,group,25f27d630d8d21704116323e3798659c,,system
23986001,Glaucoma,group,25f27d630d8d21704116323e3798659c,,system
31928004,Abscess of skin and/or subcutaneous tissue,group,25f27d630d8d21704116323e3798659c,,system
34014006,Viral disease,group,25f27d630d8d21704116323e3798659c,,system
7393007,Disorder of nasal sinus,group,25f27d630d8d21704116323e3798659c,,system
371405004,Disorder of eye proper,group,25f27d630d8d21704116323e3798659c,,system
8504008,Effect of exposure to physical force,group,25f27d630d8d21704116323e3798659c,,system
60600009,Disorder of the larynx,group,25f27d630d8d21704116323e3798659c,,system
87628006,Bacterial infectious disease,group,25f27d630d8d21704116323e3798659c,,system
40733004,Infectious disease,group,25f27d630d8d21704116323e3798659c,,system
65363002,Otitis media,group,25f27d630d8d21704116323e3798659c,,system
118814005,Procedure on mouth,group,25f27d630d8d21704116323e3798659c,,system
108290001,Radiation oncology AND/OR radiotherapy,group,25f27d630d8d21704116323e3798659c,,system
269469005,Neoplasm of soft tissue,group,25f27d630d8d21704116323e3798659c,,system
38362002,Dengue,group,25f27d630d8d21704116323e3798659c,,system
118938008,Disorder of mouth,group,25f27d630d8d21704116323e3798659c,,system
309465005,Varicella-zoster virus infection,group,25f27d630d8d21704116323e3798659c,,system
399907009,Animal bite wound,group,25f27d630d8d21704116323e3798659c,,system
128045006,Cellulitis,group,25f27d630d8d21704116323e3798659c,,system
25906001,Disorder of ear,group,25f27d630d8d21704116323e3798659c,,system
160305008,Family history of metabolic disorder,group,25f27d630d8d21704116323e3798659c,,system
49130001,Disorder of external ear,group,25f27d630d8d21704116323e3798659c,,system
89488007,Disorder of the nose,group,25f27d630d8d21704116323e3798659c,,system
417163006,Traumatic AND/OR non-traumatic injury,group,25f27d630d8d21704116323e3798659c,,system
782964007,Genetic disease,group,25f27d630d8d21704116323e3798659c,,system
3218000,Mycosis,group,25f27d630d8d21704116323e3798659c,,system
125643001,Open wound,group,25f27d630d8d21704116323e3798659c,,system
239953001,Soft tissue lesion,group,25f27d630d8d21704116323e3798659c,,system
51499002,Disorder of tonsil AND/OR adenoid,group,25f27d630d8d21704116323e3798659c,,system
373385008,Surgical repair of head and neck structure,group,25f27d630d8d21704116323e3798659c,,system
56783008,Incision AND drainage,group,25f27d630d8d21704116323e3798659c,,system
232522007,,group,25f27d630d8d21704116323e3798659c,,system
53696006,Operation on retina,group,25f27d630d8d21704116323e3798659c,,system
359652001,,group,25f27d630d8d21704116323e3798659c,,system
82035006,Resection of polyp,group,25f27d630d8d21704116323e3798659c,,system
22925008,,group,25f27d630d8d21704116323e3798659c,,system
110473004,Cataract surgery,group,25f27d630d8d21704116323e3798659c,,system
66091009,,group,25f27d630d8d21704116323e3798659c,,system
88733004,,group,25f27d630d8d21704116323e3798659c,,system
85828009,,group,25f27d630d8d21704116323e3798659c,,system
371587008,Repair of inguinal hernia,group,25f27d630d8d21704116323e3798659c,,system
415070008,Percutaneous coronary intervention,granular,41339005,Coronary angioplasty,group
49266009,Hydrocelectomy,granular,236347006,Hydrocele operation,group
47458005,Repair of hip joint,granular,118749007,Procedure on hip joint,group
80742007,Fixation of hip,granular,118749007,Procedure on hip joint,group
52734007,Total replacement of hip,granular,118749007,Procedure on hip joint,group
386649003,Partial hip replacement by prosthesis,granular,118749007,Procedure on hip joint,group
71369009,Orthodontic service,granular,118814005,Procedure on mouth,group
65546002,Extraction of wisdom tooth,granular,118814005,Procedure on mouth,group
55670007,Endodontic procedure,granular,118814005,Procedure on mouth,group
55162003,Tooth extraction,granular,118814005,Procedure on mouth,group
735085002,Lumpectomy of left breast,granular,392089008,Breast procedure,group
119856003,Breast repair,granular,392089008,Breast procedure,group
392022002,Excision of mass,granular,392089008,Breast procedure,group
69990006,Excision of fibroadenoma of breast,granular,392089008,Breast procedure,group
392021009,Lumpectomy of breast,granular,392089008,Breast procedure,group
